"";"id";"Le";"L";"LX";"LXG1";"LXG2";"DIFN";"MTA.ell";"x";"VZA";"rings";"azimuths";"mask";"lens";"channel";"stretch";"gamma";"zonal";"method";"thd"
"1";"GSAH1000.JPG";3,05;3,05;1;1;1;15,555;86;0,1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"2";"GSAH1001.JPG";2,99;2,99;1;1;1;16,092;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"3";"GSAH1002.JPG";3,29;3,29;1;1;1;13,451;86;0,1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"4";"GSAH1003.JPG";2,78;2,78;1;1;1;18,351;25;3,25;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"5";"GSAH1004.JPG";2,78;2,78;1;1;1;18,281;68;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"6";"GSAH1005.JPG";3,28;3,28;1;1;1;13,516;62;0,86;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"126"
"7";"GSAH1006.JPG";2,27;2,27;1;1;1;25,056;80;0,26;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"130"
"8";"GSAH1007.JPG";2,1;2,1;1;1;1;27,82;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"129"
"9";"GSAH1008.JPG";2,07;2,07;1;1;1;28,277;24;3,41;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"10";"GSAH1009.JPG";2,09;2,09;1;1;1;27,897;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"11";"GSAH1010.JPG";1,95;1,95;1;1;1;30,494;77;0,36;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"126"
"12";"GSAH1011.JPG";1,86;1,86;1;1;1;32,174;22;3,59;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"13";"GSAH1012.JPG";1,41;1,41;1;1;1;42,283;77;0,36;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"14";"GSAH1013.JPG";1,39;1,39;1;1;1;42,739;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"15";"GSAH1014.JPG";1,27;1,27;1;1;1;46,029;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"91"
"16";"GSAH1015.JPG";2,06;2,06;1;1;1;28,427;67;0,66;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"91"
"17";"GSAH1016.JPG";3,2;3,2;1;1;1;14,224;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"58"
"18";"GSAH1017.JPG";4,52;4,52;1;1;1;6,342;85;0,12;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"53"
"19";"GSAH1018.JPG";4,35;4,35;1;1;1;7,039;66;0,71;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"52"
"20";"GSAH1019.JPG";5,32;5,32;1;1;1;3,895;76;0,37;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"27"
"21";"GSAH1020.JPG";6,07;6,07;1;1;1;2,454;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"81"
"22";"GSAH1021.JPG";3,95;3,95;1;1;1;8,987;85;0,14;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"23";"GSAH1022.JPG";3,95;3,95;1;1;1;8,964;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"79"
"24";"GSAH1023.JPG";3,72;3,72;1;1;1;10,305;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"91"
"25";"GSAH1024.JPG";3,94;3,94;1;1;1;9,05;53;1,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"90"
"26";"GSAH1025.JPG";3,71;3,71;1;1;1;10,416;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"27";"GSAH1026.JPG";3,94;3,94;1;1;1;9,02;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"102"
"28";"GSAH1027.JPG";3,36;3,36;1;1;1;12,824;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"29";"GSAH1028.JPG";3,21;3,21;1;1;1;14,096;66;0,7;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"113"
"30";"GSAH1029.JPG";3,5;3,5;1;1;1;11,776;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"31";"GSAH1030.JPG";3,4;3,4;1;1;1;12,56;45;1,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"32";"GSAH1031.JPG";3,54;3,54;1;1;1;11,522;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"33";"GSAH1032.JPG";3,67;3,67;1;1;1;10,615;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"110"
"34";"GSAH1033.JPG";3,47;3,47;1;1;1;12,044;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"35";"GSAH1034.JPG";3,34;3,34;1;1;1;13,055;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"36";"GSAH1035.JPG";3,21;3,21;1;1;1;14,122;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"37";"GSAH1036.JPG";3,3;3,3;1;1;1;13,346;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"38";"GSAH1037.JPG";3,58;3,58;1;1;1;11,256;14;5,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"39";"GSAH1038.JPG";3,62;3,62;1;1;1;11,002;85;0,12;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"40";"GSAH1039.JPG";3,5;3,5;1;1;1;11,781;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"97"
"41";"GSAH1040.JPG";3,19;3,19;1;1;1;14,309;69;0,59;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"42";"GSAH1041.JPG";3,1;3,1;1;1;1;15,065;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"43";"GSAH1042.JPG";2,82;2,82;1;1;1;17,875;68;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"44";"GSAH1043.JPG";3,25;3,25;1;1;1;13,745;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"45";"GSAH1044.JPG";3,4;3,4;1;1;1;12,546;76;0,37;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"46";"GSAH1045.JPG";3,25;3,25;1;1;1;13,716;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"100"
"47";"GSAH1046.JPG";3,08;3,08;1;1;1;15,226;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"110"
"48";"GSAH1047.JPG";2,72;2,72;1;1;1;19,036;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"49";"GSAH1048.JPG";3,12;3,12;1;1;1;14,89;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"50";"GSAH1049.JPG";3,07;3,07;1;1;1;15,357;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"100"
"51";"GSAH1050.JPG";3,07;3,07;1;1;1;15,364;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"52";"GSAH1051.JPG";3,02;3,02;1;1;1;15,812;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"106"
"53";"GSAH1052.JPG";2,71;2,71;1;1;1;19,15;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"54";"GSAH1053.JPG";3,11;3,11;1;1;1;14,972;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"55";"GSAH1054.JPG";3,38;3,38;1;1;1;12,706;14;5,5;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"56";"GSAH1055.JPG";2,71;2,71;1;1;1;19,176;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"57";"GSAH1056.JPG";3,17;3,17;1;1;1;14,487;64;0,76;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"58";"GSAH1057.JPG";2,85;2,85;1;1;1;17,59;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"59";"GSAH1058.JPG";3,15;3,15;1;1;1;14,607;82;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"110"
"60";"GSAH1059.JPG";3,44;3,44;1;1;1;12,238;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"61";"GSAH1060.JPG";2,79;2,79;1;1;1;18,219;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"62";"GSAH1061.JPG";2,3;2,3;1;1;1;24,616;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"130"
"63";"GSAH1062.JPG";2,25;2,25;1;1;1;25,308;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"129"
"64";"GSAH1063.JPG";2,39;2,39;1;1;1;23,191;64;0,76;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"65";"GSAH1064.JPG";2,15;2,15;1;1;1;26,939;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"130"
"66";"GSAH1065.JPG";1,57;1,57;1;1;1;38,298;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"132"
"67";"GSAH1066.JPG";1,55;1,55;1;1;1;38,852;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"133"
"68";"GSAH1067.JPG";1,54;1,54;1;1;1;38,999;81;0,23;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"133"
"69";"GSAH1068.JPG";1,49;1,49;1;1;1;40,16;63;0,79;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"133"
"70";"GSAH1069.JPG";3,51;3,51;1;1;1;11,764;82;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"71";"GSAH1070.JPG";3,55;3,55;1;1;1;11,447;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"72";"GSAH1071.JPG";4,32;4,32;1;1;1;7,138;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"73";"GSAH1072.JPG";3,7;3,7;1;1;1;10,483;25;3,25;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"74";"GSAH1073.JPG";3,34;3,34;1;1;1;13,045;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"75";"GSAH1074.JPG";3,42;3,42;1;1;1;12,379;57;1,04;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"76";"GSAH1075.JPG";3,21;3,21;1;1;1;14,091;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"77";"GSAH1076.JPG";3,18;3,18;1;1;1;14,32;67;0,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"78";"GSAH1077.JPG";3,19;3,19;1;1;1;14,242;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"79";"GSAH1078.JPG";3,32;3,32;1;1;1;13,188;69;0,59;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"80";"GSAH1079.JPG";3,49;3,49;1;1;1;11,901;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"81";"GSAH1080.JPG";3,18;3,18;1;1;1;14,324;24;3,4;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"82";"GSAH1081.JPG";3,76;3,76;1;1;1;10,063;79;0,29;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"106"
"83";"GSAH1082.JPG";2,92;2,92;1;1;1;16,82;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"84";"GSAH1083.JPG";3,16;3,16;1;1;1;14,488;58;1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"85";"GSAH1084.JPG";3,12;3,12;1;1;1;14,935;69;0,59;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"86";"GSAH1085.JPG";3,29;3,29;1;1;1;13,464;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"110"
"87";"GSAH1086.JPG";3,57;3,57;1;1;1;11,323;66;0,69;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"113"
"88";"GSAH1087.JPG";3,1;3,1;1;1;1;15,041;67;0,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"89";"GSAH1088.JPG";3,43;3,43;1;1;1;12,354;62;0,85;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"90";"GSAH1089.JPG";3,31;3,31;1;1;1;13,238;80;0,25;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"91";"GSAH1090.JPG";3,09;3,09;1;1;1;15,126;24;3,41;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"123"
"92";"GSAH1091.JPG";4,26;4,26;1;1;1;7,448;76;0,38;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"93";"GSAH1092.JPG";3,64;3,64;1;1;1;10,869;66;0,7;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"94";"GSAH1093.JPG";2,93;2,93;1;1;1;16,711;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"95";"GSAH1094.JPG";3,33;3,33;1;1;1;13,089;62;0,85;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"96";"GSAH1095.JPG";3,78;3,78;1;1;1;9,97;67;0,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"97";"GSAH1096.JPG";2,95;2,95;1;1;1;16,479;77;0,36;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"98";"GSAH1097.JPG";3,3;3,3;1;1;1;13,354;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"99";"GSAH1098.JPG";3,06;3,06;1;1;1;15,469;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"100";"GSAH1099.JPG";2,87;2,87;1;1;1;17,305;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"101";"GSAH1100.JPG";2,95;2,95;1;1;1;16,532;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"102";"GSAH1101.JPG";2,68;2,68;1;1;1;19,495;63;0,79;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"103";"GSAH1102.JPG";2,68;2,68;1;1;1;19,456;86;0,1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"104";"GSAH1103.JPG";2,69;2,69;1;1;1;19,389;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"126"
"105";"GSAH1104.JPG";2,44;2,44;1;1;1;22,51;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"106";"GSAH1105.JPG";2,91;2,91;1;1;1;16,878;13;6,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"107";"GSAH1106.JPG";2,96;2,96;1;1;1;16,415;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"108";"GSAH1107.JPG";2,62;2,62;1;1;1;20,157;67;0,66;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"109";"GSAH1108.JPG";2,81;2,81;1;1;1;18,006;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"110";"GSAH1109.JPG";2,71;2,71;1;1;1;19,113;82;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"111";"GSAH1110.JPG";3,04;3,04;1;1;1;15,633;62;0,83;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"112";"GSAH1111.JPG";2,43;2,43;1;1;1;22,667;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"113";"GSAH1112.JPG";2,58;2,58;1;1;1;20,735;68;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"114";"GSAH1113.JPG";2,53;2,53;1;1;1;21,398;76;0,38;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"115";"GSAH1114.JPG";2,53;2,53;1;1;1;21,383;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"116";"GSAH1115.JPG";2,42;2,42;1;1;1;22,884;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"117";"GSAH1116.JPG";2,64;2,64;1;1;1;20,007;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"118";"GSAH1117.JPG";2,55;2,55;1;1;1;21,131;25;3,25;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"133"
"119";"GSAH1118.JPG";2,06;2,06;1;1;1;28,394;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"120";"GSAH1119.JPG";1,55;1,55;1;1;1;38,738;62;0,83;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"121";"GSAH1120.JPG";1,38;1,38;1;1;1;43,156;68;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"122";"GSAH1121.JPG";1,36;1,36;1;1;1;43,721;66;0,69;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"93"
"123";"GSAH1122.JPG";1,74;1,74;1;1;1;34,567;85;0,13;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"97"
"124";"GSAH1123.JPG";3,04;3,04;1;1;1;15,597;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"61"
"125";"GSAH1124.JPG";4,2;4,2;1;1;1;7,697;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"70"
"126";"GSAH1125.JPG";4,65;4,65;1;1;1;5,849;76;0,38;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"57"
"127";"GSAH1126.JPG";4,93;4,93;1;1;1;4,919;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"90"
"128";"GSAH1127.JPG";1,56;1,56;1;1;1;38,646;64;0,76;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"129";"GSAH1128.JPG";1,56;1,56;1;1;1;38,544;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"130";"GSAH1129.JPG";2,43;2,43;1;1;1;22,752;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"99"
"131";"GSAH1130.JPG";2,63;2,63;1;1;1;20,092;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"89"
"132";"GSAH1131.JPG";2,75;2,75;1;1;1;18,648;86;0,1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"78"
"133";"GSAH1132.JPG";3,31;3,31;1;1;1;13,266;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"51"
"134";"GSAH1133.JPG";3,19;3,19;1;1;1;14,264;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"44"
"135";"GSAH1134.JPG";2,87;2,87;1;1;1;17,325;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"37"
"136";"GSAH1135.JPG";3,27;3,27;1;1;1;13,627;84;0,16;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"34"
"137";"GSAH1136.JPG";3,3;3,3;1;1;1;13,329;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"37"
"138";"GSAH1137.JPG";2,97;2,97;1;1;1;16,301;69;0,59;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"46"
"139";"GSAH1138.JPG";2,86;2,86;1;1;1;17,492;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"57"
"140";"GSAH1139.JPG";3,18;3,18;1;1;1;14,395;25;3,25;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"69"
"141";"GSAH1140.JPG";3,77;3,77;1;1;1;9,992;67;0,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"78"
"142";"GSAH1141.JPG";3,63;3,63;1;1;1;10,9;67;0,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"74"
"143";"GSAH1142.JPG";3,43;3,43;1;1;1;12,346;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"79"
"144";"GSAH1143.JPG";3,31;3,31;1;1;1;13,265;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"95"
"145";"GSAH1144.JPG";3,28;3,28;1;1;1;13,52;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"98"
"146";"GSAH1145.JPG";2,91;2,91;1;1;1;16,937;68;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"147";"GSAH1146.JPG";3,17;3,17;1;1;1;14,44;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"148";"GSAH1147.JPG";3,55;3,55;1;1;1;11,468;54;1,16;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"100"
"149";"GSAH1148.JPG";3,62;3,62;1;1;1;11,003;55;1,15;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"85"
"150";"GSAH1149.JPG";3,27;3,27;1;1;1;13,578;85;0,12;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"100"
"151";"GSAH1150.JPG";3,26;3,26;1;1;1;13,69;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"95"
